id,text,english_text,url
vocabulary-sample-4058,خواهشمند است از تجمع در مقابل باجه خودداری فرمایید.,Please refrain from gathering in front of the counter.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/4058.mp3
vocabulary-6682,سریعا,immediately,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/6682.mp3
vocabulary-sample-4059,لطفا سریعا به گیت شماره هشت مراجعه کنید.,"Please, immediately go to gate number 8.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/4059.mp3
vocabulary-6680,دریافت,receive,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/6680.mp3
vocabulary-sample-4057,بعد از دریافت کارت پرواز به سالن ترانزیت بروید.,"After receiving your boarding pass, go to the transit lounge.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/4057.mp3
vocabulary-6676,هواپیمایی,airline,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/6676.mp3
vocabulary-sample-4053,هواپیمایی هما قدیمی ترین خط هوایی ایران است.,Homa Airline is the oldest airline in Iran.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/4053.mp3
vocabulary-5025,مقصد,destination,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/5025.mp3
vocabulary-sample-3990,مقصدتون کجاس (مقصدتان کجاست)؟,Where's your destination?,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/3990.mp3
vocabulary-6679,تحویل بار,check-in baggage,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/6679.mp3
vocabulary-sample-4056,بارتو (بارت را) تحویل دادی؟,Did you check in your baggage?,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/4056.mp3
vocabulary-6678,مراجعه کردن,proceed,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/6678.mp3
vocabulary-sample-4055,به باجه بقل مراجعه کنید.,Proceed to the nextdoor counter.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/4055.mp3
transcript_1341-1,چهارشنبه هفته بعد شرکت می خواد (می خواهد) به مناسبت روز جهانی زن یه (یک) سمینار کوچیک (کوچک) برگزار کنه (کند).,"Next Wednesday, they're putting up a mini-seminar on the occasion of International Women's Day at work.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1341/1.mp3
transcript_1341-2,برای اولین بار؟,For the first time?,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1341/2.mp3
transcript_1341-3,آره. از منم (من هم) خواستن (خواستند) که یه (یک) سری داده جمع آوری کنم.,Yeah. They've asked me to collect some data.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1341/3.mp3
transcript_1341-4,چه داده هایی؟,What data?,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1341/4.mp3
transcript_1341-5,داده هایی که نشون بده (نشان بدهد) چقدر وضعیت زنا (زنان) از نظر سطح تحصیلات و حضور فعال تو (در) جامعه تو (در) این پنجاه سال اخیر تغییر کرده (است).,Some data that indicates how women's status has changed in terms of level of education and active presence in society over the last 50 years.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1341/5.mp3
transcript_1341-6,شروع کردی؟,Got started?,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1341/6.mp3
transcript_1341-7,آره. مطالبی که تو (در) اینترنت خوندم نشون میده (می دهد) نرخ باسوادی بین زنا (زنان)‌ خیلی خیلی بالاتر رفته (است). هنوز تو (در) رشته های فنی مهندسی تعداد آقایون (آقایان) بیشتره (است). ولی خانمای (خانم های) بیشتر و بیشتری دارن تا مقاطع تحصیلی بالاتر ادامه تحصیل میدن (می دهند).,Yup. Stuff I read on the net shows literacy rate has gone up a whole lot. Yet males outnumber females in technical majors. But more and more women are going up to higher education.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1341/7.mp3
transcript_1341-8,درسته (درست است). به نظر منم (من هم) جامعه کم کم داره (دارد) نگاهشو (نگاهش را) نسبت به زنا (زنان) تغییر می ده (می دهد) و فرصتای (فرصت های) بیشتری برای رشد و پیشرفت براشون (برایشان) فراهم میکنه (می کند).,"That's right! In my eyes too, the society is changing the way it's looking at women and is providing them with more opportunities for growth and development.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1341/8.mp3
transcript_1341-9,به نظرم مشکل اساسی زنا (زنان) تو (در) بیشتر جوامع حتی پیشرفته اینه (این است) که برای داشتن حقوق برابر با مردا (مردان) تلاش نمی کنن (نمی کنند). از اعتراض کردن نسبت به بی عدالتی میترسن (می ترسند). صداشونو (صدایشان را) به گوش مسئولا (مسئولان) نمیرسونن (نمی رسانند).,"In my opinion, women's basic problem in most societies, even the developed ones, is that they don't make efforts to have equal rights to men. They're afraid of protesting against injustice. They don't get their voice heard by authorities.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1341/9.mp3
transcript_1341-10,اینم (این هم) از نظر من مشکلیه (مشکلی است) که به نظرم با گذشت زمان و بیشترکردن آگاهی مردم حل میشه (می شود). الان خانوما (خانم ها) به منابع اطلاعاتی خوبی دسترسی دارن (دارند). به کشورای (های) مختلف سفر میکنن (می کنند). می بینن (می بینند)‌ که زنا (زنان)‌ تا کجاها میتونن (می توانند) بالا برن (بروند).,"To me, this is a problem that will be solved over the course of time and by raising people's awareness. Now women have access to good information resources. They travel to different countries. They see how high women are able to go.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1341/10.mp3
transcript_1341-11,منم (من هم) خیلی امیدوارم که تغییرات مثبتی اتفاق خواهد افتاد. ولی نمیشه (نمی شود) دست رو (روی) دست گذاشت و منتظر یه (یک) نجات دهنده بود. باید برای بالابردن سطح آگاهی کل جامعه، در حد توان خودمون (خودمان) تلاش کنیم.,"I'm very hopeful too that there will be positive changes occurring. But we can't just sit around, do nothing, and wait for a savior. We should try to raise the whole society's awareness as much as we can.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1341/11.mp3
transcript_1341-12,از همین سمینار میتونی (می توانی) شروع کنی.,You can start with this seminar.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1341/12.mp3
transcript_1341-1,chaahaarshanbe-ye hafte-ye ba'd sherkat mikhaad (mikhaahad) beh monaasebat-e rooz-e jahaani-ye zan yeh (yek) seminaar-e koochik (koochak) bargozaar koneh (konad).,"Next Wednesday, they're putting up a mini-seminar on the occasion of International Women's Day at work.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1341/1.mp3
transcript_1341-2,baraay-e av-valin baar?,For the first time?,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1341/2.mp3
transcript_1341-3,aareh. az man-am (man ham) khaastan (khaastand) keh ye (yek) seri daadeh jam' aavari konam.,Yeah. They've asked me to collect some data.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1341/3.mp3
transcript_1341-4,cheh daadeh haayi?,What data?,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1341/4.mp3
transcript_1341-5,daadeh haayi keh neshoon bedeh (neshaan bedahad) cheghadr vaz'iyat-e zanaa (zanaan) az nazar-e sath-e tahsilaat va hozoor-e fa'aal too (dar) jaame'e too (dar) in panjaah saal-e akhir taghir kardeh (ast).,Some data that indicates how women's status has changed in terms of level of education and active presence in society over the last 50 years.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1341/5.mp3
transcript_1341-6,shooroo' kardi?,Got started?,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1341/6.mp3
transcript_1341-7,aareh. mataalebi keh too (dar) internet khoonadam neshoon mideh (midahad) nerkhe-e baa savaadi beyn-e zanaa (zanaan) kheyli kheyli baalatar rafteh (ast). hanooz too (dar) reshte-ye fan-ni mohandesi te'daad-e aaghaayoon (aaghaayaan) bishtareh (bishtar ast). vali khaanoomaay-e (khaanoom haay-e) bishtar-o bishtari daaran taa maghaate'e tahsili-ye baalaatar edaameh tahsil midan (midahand).,Yup. Stuff I read on the net shows literacy rate has gone up a whole lot. Yet males outnumber females in technical majors. But more and more women are going up to higher education.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1341/7.mp3
transcript_1341-8,dorosteh (dorost ast). beh nazar-e manam (man ham) jaame'e kam kam daareh (daarad) negaahesh-o (negaahash raa) nesbat beh zanaa (zanaaan) taghir mideh (taghyir midahad) -o (va) forsataay-e (forsat haay-e) bishtari baraay-e rohd-o pishraft baraashoon (baraayeshaan) faraaham mikoneh (mikonad).,"That's right! In my eyes too, the society is changing the way it's looking at women and is providing them with more opportunities for growth and development.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1341/8.mp3
transcript_1341-9,beh nazaram moshkel-e asaasi-ye zanaa (zanaan) too (dar) javaame'e hat-taa pishrafteh ineh (in ast) keh baraay-e daashtan-e hoghoogh-e baraabar baa mardaa (mardaan) talaash nemikonan (nemikonand). az e'teraaz kardan nesbat beh bi e'daalati mitarsan (mitarsand). sedaashoon-o (sedaayeshaan raa) beh goosh-e mas'oolaa (mas'oolaan) nemiresoonan (nemiresaanand).,"In my opinion, women's basic problem in most societies, even the developed ones, is that they don't make efforts to have equal rights to men. They're afraid of protesting against injustice. They don't get their voice heard by authorities.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1341/9.mp3
transcript_1341-10,inam (in ham) az nazar-e man moshkeliyeh (moshkeli ast) keh beh nazaram baa gozasht zamaan -o (va) bishtar kardan-e aagaahi-ye mardom hal misheh (mishavad). alaan khaanoomaa (khaanoom haa) beh manaab'e et-telaa'aat-e khoobi dastresi daaran (daarand). beh keshvaraay-e (keshvar haay-e) mokhtalef safar mikonan (mikonand). mibinan (mibinand) keh zanaa (zanaan) taa kojaa haa mitoonan (mitavaanad) baalaa beran (beravand).,"To me, this is a problem that will be solved over the course of time and by raising people's awareness. Now women have access to good information resources. They travel to different countries. They see how high women are able to go.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1341/10.mp3
transcript_1341-11,manam (man ham) kheyli omidvaaram keh taghiraat-e mosbati et-tefaagh khaahad oftaad. vali nemisheh (nemishavad) dast roo (rooy-e) dast gozaasht -o (va) montazer-e yeh (yek ) nejaat dahandeh bood. baayad baraay-e baalaa bordan-e sath-e aagaahi-ye kol-le jaame'e dar had-de tavaan-e khodemoon (khodemaan) talaash konim.,"I'm very hopeful too that there will be positive changes occurring. But we can't just sit around, do nothing, and wait for a savior. We should try to raise the whole society's awareness as much as we can.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1341/11.mp3
transcript_1341-12,az hamin seminaar mitooni (mitavani) shooroo' koni.,You can start with this seminar.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1341/12.mp3
vocabulary-6683,جمع آوری کردن,collect,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/6683.mp3
vocabulary-sample-4060,مدارک لازمو (لازم را) جمع آوری کردی؟,Have you collected the required documents?,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/4060.mp3
vocabulary-3236,به مناسبت,on the occasion of,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/3236.mp3
vocabulary-sample-3992,به مناسبت روز پدر تو (در) مدرسه جشن داریم.,"On the occasion of father's day, we have a celebration at school.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/3992.mp3
vocabulary-6685,سطح تحصیلات,level of education,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/6685.mp3
vocabulary-sample-4062,سطح تحصیلات زنان در حال افزایش است.,Women's level of education is increasing.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/4062.mp3
vocabulary-6689,اعتراض کردن به بی عدالتی,protest against injustice,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/6689.mp3
vocabulary-sample-4066,افرادی که به بی عدالتی اعتراض می کنند مورد خشم حکومت ها قرار می گیرند.,Governments resent individuals who protest against injustice.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/4066.mp3
vocabulary-6690,بالابردن سطح آگاهی,raising the level of awareness,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/6690.mp3
vocabulary-sample-4067,من اعتقاد دارم بالابردن سطح آگاهی مردم از رسالت های یک رسانه است.,I believe that raising the level of people's awareness is one of the media's missions.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/4067.mp3
vocabulary-6688,رشد و پیشرفت,growth and development,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/6688.mp3
vocabulary-sample-4065,علت اصلی رشد و پیشرفت کشورهای حوزه اسکاندیناوی چیست؟,What is the main reason for the growth and development of the Scandinavian countries?,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/4065.mp3
vocabulary-6684,وضعیت,status,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/6684.mp3
vocabulary-sample-4061,وضعیت اقتصادی جامعه خیلی بهتر شده (است).,The economic status of our society has gotten way better.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/4061.mp3
vocabulary-4595,نشان دادن,to show,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/4595.mp3
vocabulary-sample-3993,این نمودار فروش شرکتو (شرکت را) تو (در) دو سال گذشته نشون میده (می دهد).,This chart shows the company's sales in the past two years.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/3993.mp3
vocabulary-sample-3495,آیا می‌توانی خنده‌دارترین چهره‌ات را به من نشان دهی؟,Can you show me your funniest face?,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/3495.mp3
vocabulary-6687,نرخ باسوادی,literacy rate,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/6687.mp3
vocabulary-sample-4064,نرخ باسوادی چقدر افزایش پیدا کرده است؟,How much has the literacy rate increased?,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/4064.mp3
vocabulary-6686,حضور فعال,active presence,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/6686.mp3
vocabulary-sample-4063,زنان برای حضور فعالتر در جامعه تلاش می کنند.,Women are making efforts to have a more active presence in society.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/4063.mp3
transcript_1342-1,هفته دیگه (دیگر) تولد برناس (برنا است)!,Borna's birthday is next week!,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1342/1.mp3
transcript_1342-2,برنامه خاصی براش (برایش) درنظر دارین (دارید)؟,Are you (all) thinking of anything special for him?,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1342/2.mp3
transcript_1342-3,آره. بچه ها میخوان (می خواهند) براش (برایش) یه (یک) سوپرایزپارتی بگیرن (بگیرند).,Yeah. The kids want to throw a surprise party for him!,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1342/3.mp3
transcript_1342-4,کجا؟ کی؟ کیا (چه کسانی) دعوتن (دعوتند)؟,Where? When? Who is invited?,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1342/4.mp3
transcript_1342-5,جمعه. رامسر. تو (در) ویلای بابای برنا. چون بعدشم (بعدش هم) داره (دارد) میره (می رود) استرالیا، مامانش میخواد (می خواهد) تولد و گودبای پارتیشو (پارتیش را) یکی کنه (کند).,"Friday. Ramsar. At Borna's father's vacation house. Cuz he's going (moving) to Australia afterward, his mom wants to combine his birthday and farewell parties.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1342/5.mp3
transcript_1342-6,رامسر؟!! به نظرت دور نیست؟! خیلیا (خیلی ها) نمیتونن (نمی تونند) برن (برند). آخر هفته هام (ها هم)‌ که ترافیک جاده شمال وحشتناکه (است).,Ramsar?!!! Don't you think it's too far? So many aren't able to go. The traffic (of the road to the north) is awful on the weekends!,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1342/6.mp3
transcript_1342-7,فقط دوستای (دوستان) نزدیکشو (نزدیکش را) دعوت کرده (است). شاید حدود بیست نفر بشن (بشوند). باباش (بابایش) میخواد (می خواهد) ون کرایه کنه (کند) برای مهمونایی (مهمان هایی) که ماشین ندارن (ندارند). فامیلاشونم (فامیلشان هم) همه شمال ویلا دارن (دارند).,He's only invited his close friends. It may be around 20 people. His dad wants to hire vans for the guests who don't own a car. Their relatives all have vacation houses there.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1342/7.mp3
transcript_1342-8,منم (من هم) دوست و فامیلو (فامیل را) باهم دعوت می کردم. جمع یکدستی از آب درنمیاد (در نمی آید). آدم یه (یک) جورایی (جورهایی) معذبه (معذب است).,I wouldn’t invite family and friends together. It wouldn't make a consistent circle (body of persons). You’d feel somehow uncomfortable.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1342/8.mp3
transcript_1342-9,من تو یه (یک) مهمونی (مهمانی) دیگشون (دیگرشان) بودم. خیلی فامیل خاکی درعین حال متشخصی داره (دارد).,"I've been to another party of theirs. He has down-to-earth yet nice (gentle, people of quality) relatives.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1342/9.mp3
transcript_1342-10,منو (من را) که دعوت نکرده (است) ولی اگرم (اگر هم) دعوت می کرد باید یه (یک) جوری از زیرش در میرفتم.,"He hasn't invited me, but if he had done so (invited me) I would have to somehow wiggle out of it.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1342/10.mp3
transcript_1342-11,میدونم (می دانم) تو (در) جعمای (جمع های)‌ اینجوری راحت نیستی ولی بد نیست هر از گاهی با آدمای (آدم های) متفاوت تعامل داشته باشی. اگر دائم با آدمای (آدم های) همفکر خودت باشی بعد از یه (یک) مدت زندگیت خیلی خسته کننده و یکنواخت میشه (می شود).قبلا خیلی بیشتر تو مهمونیا (در مهمانی ها) میدیدمت!,"I know you don't feel comfortable in such gatherings, but it's not bad to interact with different people once in a while. If you're always with like-minded people, after a while, your life will be boring and monotonous. I used to see you at parties a lot more.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1342/11.mp3
transcript_1342-12,آره تا پارسال هر هفته با بچه های دانشگاه دورهمی داشتیم. نمی دونم (نمی دانم)‌ چرا دیگه (دیگر)‌ بهم (به من) خوش نمی گذره (نمی گذرد). بگذریم...,"Yeah, until last year we would have get-togethers with the uni guys every week. I don't know why it's no fun anymore. Let's move on...",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1342/12.mp3
transcript_1342-1,hafte-ye diggeh (digar) taval-lod-e bornaas (bornaa ast)!,Borna's birthday is next week!,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1342/1.mp3
transcript_1342-2,barnaame-ye khaas-si baraash (baraayash) dar nazar daarin (daarid)?,Are you (all) thinking of anything special for him?,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1342/2.mp3
transcript_1342-3,aareh. bach-cheh haa mikhaan (mikhaahand) baraash (baraayash) yeh (yek) soopraayz paarti begiran (begirand).,Yeah. The kids want to throw a surprise party for him!,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1342/3.mp3
transcript_1342-4,kojaa? key? kiyaa (cheh kasaani) da'vatan (da'vatand)?,Where? When? Who is invited?,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1342/4.mp3
transcript_1342-5,jom'e. raamsar. too (dar) vilaay-e baabaay-e bornaa. chon ba'desham (ba'desh ham) daareh (daarad) mireh (miravad) ostoraaliyaa. maamaanesh mikhaad (maamaanash mikhaahad) taval-lod-o (va) goodbaay paartish-o (paarti yash raa) yeki koneh (konad).,"Friday. Ramsar. At Borna's father's vacation house. Cuz he's going (moving) to Australia afterward, his mom wants to combine his birthday and farewell parties.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1342/5.mp3
transcript_1342-6,raamsar? beh nazaret (nazarat) door nist?! kheyliyaa (kheyli haa) nemitoonan (nemitavaanand) beran. aakhar-e hafteh haam (haa ham) keh teraafik-e jaad-dey-e shomaal vahshatnaakeh (vahshat naak ast).,Ramsar?!!! Don't you think it's too far? So many aren't able to go. The traffic (of the road to the north) is awful on the weekends!,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1342/6.mp3
transcript_1342-7,faghat doostaay-e (doostaan-e) nazdikesh-o (nazdikash raa) da'vat kardeh (ast). shaayad hodood-e bist nafar beshan (beshavand). baabaash (baabaayash) mikhaad (mikhaahad) van keraay-e koneh (konad) baraay-e mehmoonaayi (mehmaan haa yi) keh maashin nadaaran (nadaarand). faamileshoonam (faamil-e shaan ham) hameh shomaal vilaa daaran (daarand).,He's only invited his close friends. It may be around 20 people. His dad wants to hire vans for the guests who don't own a car. Their relatives all have vacation houses there.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1342/7.mp3
transcript_1342-8,manam (man ham) doost-o faamil-o (faamil raa) baa ham da'vat mikardam. jam'e yekdasti az aab dar nemiyaad (nemi aayad). aadam yeh (yek) jooraayi (joor haayi) mo'az-zabeh (mo'az-zab ast).,I wouldn’t invite family and friends together. It wouldn't make a consistent circle (body of persons). You’d feel somehow uncomfortable.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1342/8.mp3
transcript_1342-9,man too yeh (yek) mehmooni-ye digashoon (digar-e shaan) boodam. kheyli faamil-e khaaki dar eyn-e haal moteshakh-khesi daareh (daarand).,"I've been to another party of theirs. He has down-to-earth yet nice (gentle, people of quality) relatives.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1342/9.mp3
transcript_1342-10,man-o (man raa) da'vat nakardeh (ast) vali agaram (agar ham) da'vat mikard baayad yeh (yek) joori az ziresh dar miraftam.,"He hasn't invited me, but if he had done so (invited me) I would have to somehow wiggle out of it.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1342/10.mp3
transcript_1342-11,midoonam (midaanam) too (dar) jamaay-e (jam' haa ye) intori raahat nisti vali bad nist har az gaahi baa aadamaay-e (aadam haa y-e) motefaavet ta'aamol daashteh baashi. agar daa'em baa aadamaay-e (aadam haa y-e) hamfker-e khodet baashi ba'd az yeh (yek) mod-dat zendegit (zendegiyat) khasteh konandeh -o (va) yeknavaakht misheh (mishavad). ghablan kheyli bishtar too memooniyaa (dar mehmaani haa) mididamet (mididamat)!,"I know you don't feel comfortable in such gatherings, but it's not bad to interact with different people once in a while. If you're always with like-minded people, after a while, your life will be boring and monotonous. I used to see you at parties a lot more.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1342/11.mp3
transcript_1342-12,aareh taa paarsaal har hafteh baa bach-cheh haay-e daaneshgaah dor-e hami daashtim. nemidoonam (nemidaanam) cheraa digeh (digar) behem (beh man) khosh nemigzareh (nemigozarad). begzarim...,"Yeah, until last year we would have get-togethers with the uni guys every week. I don't know why it's no fun anymore. Let's move on...",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1342/12.mp3
vocabulary-6691,خاص,particular,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/6691.mp3
vocabulary-sample-4068,حرف خاصی ندارم.,I have nothing particular to say.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/4068.mp3
1320840,وحشتناک,terrible,https://d1pra95f92lrn3.cloudfront.net/audio/1320840.mp3
vocabulary-sample-3994,اتفاق وحشتناکیه (وحشتناکی است)!,It's an awful incident!,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/3994.mp3
vocabulary-6693,دعوت بودن,be invited,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/6693.mp3
vocabulary-sample-4070,دعوت نیستی.,You're not invited.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/4070.mp3
vocabulary-6697,معذب,uncomfortable,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/6697.mp3
vocabulary-sample-4074,رفتارش آدمو (آدم را) معذب میکنه (می کند).,His (or her) demeanor makes you uncomfortable.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/4074.mp3
vocabulary-6698,یکنواخت,monotonous,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/6698.mp3
vocabulary-sample-4075,زندگی مشترکشون (مشترکشان) یکنواخت شده (است).,Their married life's become monotonous.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/4075.mp3
vocabulary-6696,جمع یکدستی,"a consistent circle 
- body of persons",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/6696.mp3
vocabulary-sample-4073,معمولا سعی میکنم جمع یکدستیو (یکدستی را)‌ به مهمونیام (به مهمانی هایم)‌ دعوت کنم.,I usually try to invite a consistent circle to my parties.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/4073.mp3
vocabulary-6692,از زیر چیزی دررفتن,wiggle out of something,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/6692.mp3
vocabulary-sample-4069,از زیر قرار ناهار با مینو در رفتم.,I wriggled out of my lunch date with Minoo.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/4069.mp3
vocabulary-2270,کرایه کردن,to rent,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2270.mp3
vocabulary-sample-3995,برای یه گردش یه روزه یه ماشین کرایه کردیم.,We rent a car for a one day trip.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/3995.mp3
vocabulary-sample-1869,برای گردش یکروزهٔ خود اتومبیلی کرایه کردم.,I rent a car for my one day trip.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/1869.mp3
vocabulary-6695,یکی کردن,combine,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/6695.mp3
vocabulary-sample-4072,مامان مهمونی (مهمانی) تولد من و خواهرمو (خواهرم را) یکی کرد.,Mom combined my birthday party and my sister's.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/4072.mp3
845671,ویلا,vacation house,https://d1pra95f92lrn3.cloudfront.net/audio/845671.mp3
vocabulary-sample-4071,تازه ویلا خریدن (خریده اند).,They've just bought a vacation house.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/4071.mp3
transcript_312-1,"""اهل کاشانم - روزگارم بد نیست...""  شعری است که سهراب سپهری شاعر معاصر ایرانی راجع به شهر زادگاه خود سروده است.","""I'm a native of Kashan - Life is not so bad..."" is a poem composed by Sohrab Sepehri the Iranian contemporary poet, about his hometown.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_312/1.mp3
transcript_312-2,این شهر در استان اصفهان در مرکز ایران واقع شده است و دارای آب و هوای گرم و بیابانی می باشد.,"This city is located in Esfahan Province at the center of Iran, and has the hot weather of desert.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_312/2.mp3
